Date,WL
12/28/2023,9.59
12/28/2023,9.59
12/28/2023,9.58
12/28/2023,9.58
12/28/2023,9.59
12/28/2023,9.58
12/28/2023,9.58
12/28/2023,9.56
12/28/2023,9.56
12/28/2023,9.54
12/28/2023,9.54
12/28/2023,9.54
12/28/2023,9.54
12/28/2023,9.55
12/28/2023,9.53
12/28/2023,9.55
12/28/2023,9.52
12/28/2023,9.52
12/28/2023,9.52
12/28/2023,9.53
12/28/2023,9.55
12/28/2023,9.56
12/28/2023,9.55
12/28/2023,9.53
12/28/2023,9.51
12/28/2023,9.51
12/28/2023,9.54
12/28/2023,9.53
12/28/2023,9.53
12/28/2023,9.51
12/28/2023,9.54
12/29/2023,9.54
12/29/2023,9.54
12/29/2023,9.53
12/29/2023,9.54
12/29/2023,9.54
12/29/2023,9.54
12/29/2023,9.5
12/29/2023,9.55
12/29/2023,9.54
12/29/2023,9.54
12/29/2023,9.52
12/29/2023,9.54
12/29/2023,9.54
12/29/2023,9.5
12/29/2023,9.52
12/29/2023,9.53
12/29/2023,9.54
12/29/2023,9.54
12/29/2023,9.5
12/29/2023,9.51
12/29/2023,9.49
12/29/2023,9.5
12/29/2023,9.53
12/29/2023,9.54
12/29/2023,9.53
12/29/2023,9.54
12/29/2023,9.53
12/29/2023,9.53
12/29/2023,9.52
12/29/2023,9.51
12/29/2023,9.52
12/29/2023,9.49
12/29/2023,9.53
12/29/2023,9.5
12/29/2023,9.52
12/29/2023,9.53
12/29/2023,9.53
12/29/2023,9.53
12/29/2023,9.49
12/29/2023,9.52
12/29/2023,9.52
12/29/2023,9.52
12/29/2023,9.49
12/29/2023,9.48
12/29/2023,9.48
12/29/2023,9.48
12/29/2023,9.48
12/29/2023,9.5
12/29/2023,9.53
12/29/2023,9.51
12/29/2023,9.51
12/29/2023,9.49
12/29/2023,9.5
12/29/2023,9.51
12/29/2023,9.51
12/29/2023,9.53
12/29/2023,9.52
12/29/2023,9.52
12/29/2023,9.54
12/29/2023,9.53
12/29/2023,9.52
12/29/2023,9.53
12/29/2023,9.53
12/29/2023,9.53
12/29/2023,9.52
12/29/2023,9.5
12/29/2023,9.53
12/29/2023,9.51
12/29/2023,9.52
12/29/2023,9.51
12/29/2023,9.51
12/29/2023,9.51
12/29/2023,9.51
12/29/2023,9.5
12/29/2023,9.5
12/29/2023,9.5
12/29/2023,9.51
12/29/2023,9.5
12/29/2023,9.5
12/29/2023,9.5
12/29/2023,9.5
12/29/2023,9.5
12/29/2023,9.5
12/29/2023,9.5
12/29/2023,9.5
12/29/2023,9.5
12/29/2023,9.5
12/29/2023,9.47
12/29/2023,9.45
12/29/2023,9.48
12/29/2023,9.46
12/29/2023,9.47
12/29/2023,9.51
12/29/2023,9.5
12/29/2023,9.5
12/29/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.51
12/30/2023,9.5
12/30/2023,9.51
12/30/2023,9.51
12/30/2023,9.51
12/30/2023,9.5
12/30/2023,9.52
12/30/2023,9.51
12/30/2023,9.51
12/30/2023,9.51
12/30/2023,9.51
12/30/2023,9.5
12/30/2023,9.51
12/30/2023,9.51
12/30/2023,9.51
12/30/2023,9.51
12/30/2023,9.5
12/30/2023,9.51
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.5
12/30/2023,9.49
12/30/2023,9.48
12/30/2023,9.5
12/30/2023,9.48
12/30/2023,9.49
12/30/2023,9.48
12/30/2023,9.5
12/30/2023,9.47
12/30/2023,9.5
12/30/2023,9.47
12/30/2023,9.47
12/30/2023,9.47
12/30/2023,9.46
12/30/2023,9.46
12/30/2023,9.44
12/30/2023,9.46
12/30/2023,9.46
12/30/2023,9.45
12/30/2023,9.45
12/30/2023,9.45
12/30/2023,9.46
12/30/2023,9.44
12/30/2023,9.45
12/30/2023,9.45
12/30/2023,9.44
12/30/2023,9.44
12/30/2023,9.46
12/30/2023,9.44
12/30/2023,9.44
12/30/2023,9.45
12/30/2023,9.44
12/30/2023,9.47
12/30/2023,9.45
12/30/2023,9.45
12/30/2023,9.46
12/30/2023,9.45
12/30/2023,9.45
12/30/2023,9.45
12/30/2023,9.45
12/30/2023,9.43
12/30/2023,9.45
12/30/2023,9.46
12/30/2023,9.45
12/30/2023,9.44
12/30/2023,9.44
12/30/2023,9.44
12/30/2023,9.46
12/30/2023,9.46
12/30/2023,9.48
12/30/2023,9.45
12/30/2023,9.45
12/30/2023,9.45
12/30/2023,9.46
12/30/2023,9.45
12/30/2023,9.44
12/30/2023,9.43
12/30/2023,9.45
12/30/2023,9.44
12/31/2023,9.44
12/31/2023,9.46
12/31/2023,9.45
12/31/2023,9.45
12/31/2023,9.46
12/31/2023,9.45
12/31/2023,9.47
12/31/2023,9.45
12/31/2023,9.47
12/31/2023,9.47
12/31/2023,9.47
12/31/2023,9.46
12/31/2023,9.47
12/31/2023,9.47
12/31/2023,9.45
12/31/2023,9.48
12/31/2023,9.48
12/31/2023,9.48
12/31/2023,9.46
12/31/2023,9.47
12/31/2023,9.47
12/31/2023,9.49
12/31/2023,9.5
12/31/2023,9.5
12/31/2023,9.5
12/31/2023,9.51
12/31/2023,9.52
12/31/2023,9.53
12/31/2023,9.52
12/31/2023,9.54
12/31/2023,9.55
12/31/2023,9.55
12/31/2023,9.54
12/31/2023,9.56
12/31/2023,9.56
12/31/2023,9.57
12/31/2023,9.58
12/31/2023,9.59
12/31/2023,9.57
12/31/2023,9.59
12/31/2023,9.58
12/31/2023,9.58
12/31/2023,9.6
12/31/2023,9.62
12/31/2023,9.62
12/31/2023,9.62
12/31/2023,9.62
12/31/2023,9.64
12/31/2023,9.63
12/31/2023,9.64
12/31/2023,9.66
12/31/2023,9.63
12/31/2023,9.62
12/31/2023,9.62
12/31/2023,9.61
12/31/2023,9.63
12/31/2023,9.63
12/31/2023,9.64
12/31/2023,9.66
12/31/2023,9.63
12/31/2023,9.63
12/31/2023,9.63
12/31/2023,9.63
12/31/2023,9.64
12/31/2023,9.67
12/31/2023,9.67
12/31/2023,9.69
12/31/2023,9.68
12/31/2023,9.69
12/31/2023,9.68
12/31/2023,9.68
12/31/2023,9.68
12/31/2023,9.66
12/31/2023,9.68
12/31/2023,9.69
12/31/2023,9.7
12/31/2023,9.7
12/31/2023,9.69
12/31/2023,9.7
12/31/2023,9.7
12/31/2023,9.7
12/31/2023,9.69
12/31/2023,9.7
12/31/2023,9.7
12/31/2023,9.7
12/31/2023,9.69
12/31/2023,9.7
12/31/2023,9.7
12/31/2023,9.7
12/31/2023,9.71
12/31/2023,9.7
12/31/2023,9.7
12/31/2023,9.7
12/31/2023,9.71
12/31/2023,9.7
12/31/2023,9.7
1/1/2024,9.71
1/1/2024,9.71
1/1/2024,9.68
1/1/2024,9.7
1/1/2024,9.69
1/1/2024,9.71
1/1/2024,9.69
1/1/2024,9.69
1/1/2024,9.7
1/1/2024,9.71
1/1/2024,9.7
1/1/2024,9.71
1/1/2024,9.71
1/1/2024,9.7
1/1/2024,9.71
1/1/2024,9.71
1/1/2024,9.71
1/1/2024,9.72
1/1/2024,9.71
1/1/2024,9.72
1/1/2024,9.72
1/1/2024,9.72
1/1/2024,9.73
1/1/2024,9.73
1/1/2024,9.72
1/1/2024,9.73
1/1/2024,9.73
1/1/2024,9.73
1/1/2024,9.73
1/1/2024,9.73
1/1/2024,9.74
1/1/2024,9.73
1/1/2024,9.73
1/1/2024,9.72
1/1/2024,9.74
1/1/2024,9.73
1/1/2024,9.73
1/1/2024,9.71
1/1/2024,9.73
1/1/2024,9.74
1/1/2024,9.74
1/1/2024,9.74
1/1/2024,9.73
1/1/2024,9.73
1/1/2024,9.73
1/1/2024,9.73
1/1/2024,9.74
1/1/2024,9.73
1/1/2024,9.72
1/1/2024,9.72
1/1/2024,9.73
1/1/2024,9.72
1/1/2024,9.72
1/1/2024,9.72
1/1/2024,9.72
1/1/2024,9.72
1/1/2024,9.71
1/1/2024,9.71
1/1/2024,9.72
1/1/2024,9.72
1/1/2024,9.71
1/1/2024,9.71
1/1/2024,9.71
1/1/2024,9.72
1/1/2024,9.71
1/1/2024,9.71
1/1/2024,9.71
1/1/2024,9.71
1/1/2024,9.7
1/1/2024,9.7
1/1/2024,9.71
1/1/2024,9.7
1/1/2024,9.7
1/1/2024,9.7
1/1/2024,9.71
1/1/2024,9.7
1/1/2024,9.7
1/1/2024,9.7
1/1/2024,9.7
1/1/2024,9.7
1/1/2024,9.7
1/1/2024,9.7
1/1/2024,9.7
1/1/2024,9.7
1/1/2024,9.7
1/1/2024,9.7
1/1/2024,9.69
1/1/2024,9.69
1/1/2024,9.69
1/1/2024,9.7
1/1/2024,9.69
1/1/2024,9.69
1/1/2024,9.69
1/1/2024,9.69
1/1/2024,9.69
1/1/2024,9.69
1/2/2024,9.69
1/2/2024,9.7
1/2/2024,9.69
1/2/2024,9.69
1/2/2024,9.69
1/2/2024,9.69
1/2/2024,9.69
1/2/2024,9.69
1/2/2024,9.69
1/2/2024,9.69
1/2/2024,9.7
1/2/2024,9.69
1/2/2024,9.69
1/2/2024,9.69
1/2/2024,9.68
1/2/2024,9.69
1/2/2024,9.69
1/2/2024,9.69
1/2/2024,9.69
1/2/2024,9.69
1/2/2024,9.69
1/2/2024,9.68
1/2/2024,9.68
1/2/2024,9.68
1/2/2024,9.68
1/2/2024,9.68
1/2/2024,9.67
1/2/2024,9.67
1/2/2024,9.66
1/2/2024,9.66
1/2/2024,9.66
1/2/2024,9.65
1/2/2024,9.65
1/2/2024,9.65
1/2/2024,9.65
1/2/2024,9.65
1/2/2024,9.65
1/2/2024,9.65
1/2/2024,9.65
1/2/2024,9.66
1/2/2024,9.67
1/2/2024,9.66
1/2/2024,9.66
1/2/2024,9.67
1/2/2024,9.67
1/2/2024,9.68
1/2/2024,9.67
1/2/2024,9.67
1/2/2024,9.67
1/2/2024,9.67
1/2/2024,9.66
1/2/2024,9.66
1/2/2024,9.66
1/2/2024,9.67
1/2/2024,9.67
1/2/2024,9.67
1/2/2024,9.66
1/2/2024,9.66
1/2/2024,9.67
1/2/2024,9.66
1/2/2024,9.67
1/2/2024,9.66
1/2/2024,9.66
1/2/2024,9.66
1/2/2024,9.66
1/2/2024,9.65
1/2/2024,9.65
1/2/2024,9.65
1/2/2024,9.65
1/2/2024,9.65
1/2/2024,9.64
1/2/2024,9.64
1/2/2024,9.64
1/2/2024,9.64
1/2/2024,9.63
1/2/2024,9.63
1/2/2024,9.63
1/2/2024,9.63
1/2/2024,9.63
1/2/2024,9.62
1/2/2024,9.62
1/2/2024,9.62
1/2/2024,9.62
1/2/2024,9.62
1/2/2024,9.61
1/2/2024,9.62
1/2/2024,9.62
1/2/2024,9.62
1/2/2024,9.61
1/2/2024,9.62
1/2/2024,9.62
1/2/2024,9.62
1/2/2024,9.62
1/2/2024,9.62
1/2/2024,9.61
1/2/2024,9.62
1/3/2024,9.61
1/3/2024,9.61
1/3/2024,9.61
1/3/2024,9.61
1/3/2024,9.62
1/3/2024,9.62
1/3/2024,9.62
1/3/2024,9.62
1/3/2024,9.62
1/3/2024,9.61
1/3/2024,9.62
1/3/2024,9.62
1/3/2024,9.62
1/3/2024,9.62
1/3/2024,9.62
1/3/2024,9.63
1/3/2024,9.62
1/3/2024,9.63
1/3/2024,9.63
1/3/2024,9.63
1/3/2024,9.64
1/3/2024,9.64
1/3/2024,9.64
1/3/2024,9.64
1/3/2024,9.64
1/3/2024,9.64
1/3/2024,9.64
1/3/2024,9.64
1/3/2024,9.64
1/3/2024,9.65
1/3/2024,9.64
1/3/2024,9.65
1/3/2024,9.65
1/3/2024,9.65
1/3/2024,9.65
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.67
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.65
1/3/2024,9.66
1/3/2024,9.65
1/3/2024,9.66
1/3/2024,9.65
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.65
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.66
1/3/2024,9.65
1/3/2024,9.65
1/3/2024,9.65
1/3/2024,9.65
1/3/2024,9.65
1/3/2024,9.64
1/3/2024,9.65
1/3/2024,9.65
1/3/2024,9.64
1/3/2024,9.64
1/3/2024,9.63
1/3/2024,9.64
1/3/2024,9.64
1/3/2024,9.63
1/3/2024,9.63
1/3/2024,9.62
1/3/2024,9.62
1/3/2024,9.62
1/3/2024,9.62
1/3/2024,9.62
1/3/2024,9.62
1/3/2024,9.62
1/3/2024,9.61
1/3/2024,9.61
1/3/2024,9.61
1/3/2024,9.61
1/3/2024,9.61
1/3/2024,9.61
1/3/2024,9.61
1/3/2024,9.61
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.62
1/4/2024,9.61
1/4/2024,9.62
1/4/2024,9.61
1/4/2024,9.62
1/4/2024,9.62
1/4/2024,9.62
1/4/2024,9.62
1/4/2024,9.62
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.62
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.62
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.64
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.64
1/4/2024,9.64
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.64
1/4/2024,9.64
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.62
1/4/2024,9.66
1/4/2024,9.74
1/4/2024,9.77
1/4/2024,9.78
1/4/2024,9.78
1/4/2024,9.78
1/4/2024,9.77
1/4/2024,9.76
1/4/2024,9.76
1/4/2024,9.74
1/4/2024,9.73
1/4/2024,9.71
1/4/2024,9.72
1/4/2024,9.7
1/4/2024,9.69
1/4/2024,9.68
1/4/2024,9.68
1/4/2024,9.67
1/4/2024,9.66
1/4/2024,9.65
1/4/2024,9.65
1/4/2024,9.64
1/4/2024,9.64
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.63
1/4/2024,9.62
1/4/2024,9.62
1/4/2024,9.62
1/4/2024,9.62
1/4/2024,9.62
1/4/2024,9.62
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.62
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.6
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.61
1/4/2024,9.6
1/4/2024,9.61
1/5/2024,9.6
1/5/2024,9.61
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.61
1/5/2024,9.61
1/5/2024,9.61
1/5/2024,9.61
1/5/2024,9.61
1/5/2024,9.61
1/5/2024,9.61
1/5/2024,9.61
1/5/2024,9.61
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.61
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.61
1/5/2024,9.6
1/5/2024,9.61
1/5/2024,9.6
1/5/2024,9.61
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.61
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.61
1/5/2024,9.61
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.59
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.57
1/5/2024,9.6
1/5/2024,9.57
1/5/2024,9.6
1/5/2024,9.6
1/5/2024,9.59
1/5/2024,9.58
1/5/2024,9.56
1/5/2024,9.58
1/5/2024,9.59
1/5/2024,9.56
1/5/2024,9.58
1/5/2024,9.57
1/5/2024,9.59
1/5/2024,9.58
1/5/2024,9.57
1/5/2024,9.58
1/5/2024,9.58
1/5/2024,9.57
1/5/2024,9.58
1/5/2024,9.58
1/5/2024,9.57
1/5/2024,9.57
1/5/2024,9.57
1/5/2024,9.55
1/5/2024,9.52
1/5/2024,9.53
1/5/2024,9.54
1/5/2024,9.53
1/5/2024,9.54
1/5/2024,9.54
1/5/2024,9.52
1/5/2024,9.51
1/5/2024,9.52
1/5/2024,9.54
1/5/2024,9.52
1/5/2024,9.52
1/5/2024,9.54
1/5/2024,9.55
1/5/2024,9.53
1/5/2024,9.54
1/5/2024,9.53
1/5/2024,9.54
1/5/2024,9.54
1/5/2024,9.53
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.54
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.54
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.54
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.54
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.53
1/6/2024,9.54
1/6/2024,9.54
1/6/2024,9.54
1/6/2024,9.54
1/6/2024,9.54
1/6/2024,9.54
1/6/2024,9.55
1/6/2024,9.55
1/6/2024,9.55
1/6/2024,9.55
1/6/2024,9.55
1/6/2024,9.55
1/6/2024,9.56
1/6/2024,9.56
1/6/2024,9.56
1/6/2024,9.56
1/6/2024,9.56
1/6/2024,9.56
1/6/2024,9.56
1/6/2024,9.56
1/6/2024,9.57
1/6/2024,9.56
1/6/2024,9.56
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.56
1/6/2024,9.57
1/6/2024,9.56
1/6/2024,9.57
1/6/2024,9.56
1/6/2024,9.56
1/6/2024,9.57
1/6/2024,9.56
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.58
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.56
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.56
1/6/2024,9.57
1/6/2024,9.57
1/6/2024,9.56
1/6/2024,9.57
1/6/2024,9.56
1/6/2024,9.56
1/6/2024,9.51
1/6/2024,9.53
1/6/2024,9.56
1/6/2024,9.55
1/6/2024,9.55
1/6/2024,9.51
1/6/2024,9.56
1/7/2024,9.56
1/7/2024,9.53
1/7/2024,9.54
1/7/2024,9.53
1/7/2024,9.53
1/7/2024,9.53
1/7/2024,9.51
1/7/2024,9.53
1/7/2024,9.52
1/7/2024,9.53
1/7/2024,9.53
1/7/2024,9.53
1/7/2024,9.51
1/7/2024,9.5
1/7/2024,9.53
1/7/2024,9.54
1/7/2024,9.52
1/7/2024,9.5
1/7/2024,9.53
1/7/2024,9.53
1/7/2024,9.53
1/7/2024,9.51
1/7/2024,9.52
1/7/2024,9.52
1/7/2024,9.5
1/7/2024,9.52
1/7/2024,9.55
1/7/2024,9.55
1/7/2024,9.53
1/7/2024,9.53
1/7/2024,9.52
1/7/2024,9.52
1/7/2024,9.55
1/7/2024,9.55
1/7/2024,9.55
1/7/2024,9.52
1/7/2024,9.5
1/7/2024,9.54
1/7/2024,9.55
1/7/2024,9.54
1/7/2024,9.53
1/7/2024,9.55
1/7/2024,9.53
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.53
1/7/2024,9.53
1/7/2024,9.56
1/7/2024,9.49
1/7/2024,9.5
1/7/2024,9.52
1/7/2024,9.53
1/7/2024,9.54
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.56
1/7/2024,9.55
1/7/2024,9.56
1/7/2024,9.55
1/7/2024,9.55
1/7/2024,9.56
1/7/2024,9.55
1/7/2024,9.55
1/7/2024,9.55
1/7/2024,9.55
1/7/2024,9.55
1/7/2024,9.54
1/7/2024,9.54
1/7/2024,9.55
1/7/2024,9.55
1/7/2024,9.55
1/7/2024,9.55
1/7/2024,9.53
1/7/2024,9.54
1/7/2024,9.54
1/7/2024,9.54
1/7/2024,9.55
1/7/2024,9.54
1/7/2024,9.54
1/7/2024,9.51
1/7/2024,9.52
1/7/2024,9.53
1/7/2024,9.52
1/7/2024,9.54
1/8/2024,9.53
1/8/2024,9.51
1/8/2024,9.53
1/8/2024,9.51
1/8/2024,9.52
1/8/2024,9.54
1/8/2024,9.51
1/8/2024,9.52
1/8/2024,9.53
1/8/2024,9.53
1/8/2024,9.53
1/8/2024,9.52
1/8/2024,9.52
1/8/2024,9.5
1/8/2024,9.52
1/8/2024,9.51
1/8/2024,9.5
1/8/2024,9.51
1/8/2024,9.5
1/8/2024,9.49
1/8/2024,9.49
1/8/2024,9.48
1/8/2024,9.48
1/8/2024,9.49
1/8/2024,9.48
1/8/2024,9.5
1/8/2024,9.47
1/8/2024,9.46
1/8/2024,9.48
1/8/2024,9.46
1/8/2024,9.45
1/8/2024,9.44
1/8/2024,9.42
1/8/2024,9.42
1/8/2024,9.44
1/8/2024,9.43
1/8/2024,9.43
1/8/2024,9.43
1/8/2024,9.42
1/8/2024,9.4
1/8/2024,9.41
1/8/2024,9.42
1/8/2024,9.42
1/8/2024,9.43
1/8/2024,9.41
1/8/2024,9.41
1/8/2024,9.42
1/8/2024,9.42
1/8/2024,9.41
1/8/2024,9.4
1/8/2024,9.4
1/8/2024,9.4
1/8/2024,9.46
1/8/2024,9.42
1/8/2024,9.43
1/8/2024,9.41
1/8/2024,9.45
1/8/2024,9.43
1/8/2024,9.44
1/8/2024,9.45
1/8/2024,9.46
1/8/2024,9.46
1/8/2024,9.48
1/8/2024,9.5
1/8/2024,9.5
1/8/2024,9.49
1/8/2024,9.51
1/8/2024,9.49
1/8/2024,9.5
1/8/2024,9.5
1/8/2024,9.53
1/8/2024,9.52
1/8/2024,9.52
1/8/2024,9.51
1/8/2024,9.52
1/8/2024,9.51
1/8/2024,9.54
1/8/2024,9.51
1/8/2024,9.51
1/8/2024,9.51
1/8/2024,9.51
1/8/2024,9.49
1/8/2024,9.5
1/8/2024,9.51
1/8/2024,9.49
1/8/2024,9.51
1/8/2024,9.49
1/8/2024,9.5
1/8/2024,9.51
1/8/2024,9.52
1/8/2024,9.5
1/8/2024,9.53
1/8/2024,9.5
1/8/2024,9.49
1/8/2024,9.48
1/8/2024,9.51
1/9/2024,9.51
1/9/2024,9.51
1/9/2024,9.48
1/9/2024,9.5
1/9/2024,9.49
1/9/2024,9.5
1/9/2024,9.49
1/9/2024,9.48
1/9/2024,9.48
1/9/2024,9.48
1/9/2024,9.48
1/9/2024,9.47
1/9/2024,9.47
1/9/2024,9.46
1/9/2024,9.46
1/9/2024,9.46
1/9/2024,9.46
1/9/2024,9.46
1/9/2024,9.45
1/9/2024,9.45
1/9/2024,9.45
1/9/2024,9.45
1/9/2024,9.45
1/9/2024,9.45
1/9/2024,9.45
1/9/2024,9.44
1/9/2024,9.44
1/9/2024,9.43
1/9/2024,9.44
1/9/2024,9.44
1/9/2024,9.43
1/9/2024,9.43
1/9/2024,9.43
1/9/2024,9.43
1/9/2024,9.42
1/9/2024,9.4
1/9/2024,9.42
1/9/2024,9.41
1/9/2024,9.42
1/9/2024,9.4
1/9/2024,9.41
1/9/2024,9.37
1/9/2024,9.37
1/9/2024,9.38
1/9/2024,9.38
1/9/2024,9.34
1/9/2024,9.33
1/9/2024,9.33
1/9/2024,9.33
1/9/2024,9.33
1/9/2024,9.33
1/9/2024,9.31
1/9/2024,9.32
1/9/2024,9.32
1/9/2024,9.33
1/9/2024,9.31
1/9/2024,9.32
1/9/2024,9.32
1/9/2024,9.31
1/9/2024,9.31
1/9/2024,9.3
1/9/2024,9.32
1/9/2024,9.32
1/9/2024,9.31
1/9/2024,9.31
1/9/2024,9.31
1/9/2024,9.31
1/9/2024,9.31
1/9/2024,9.27
1/9/2024,9.3
1/9/2024,9.31
1/9/2024,9.3
1/9/2024,9.32
1/9/2024,9.3
1/9/2024,9.31
1/9/2024,9.28
1/9/2024,9.31
1/9/2024,9.27
1/9/2024,9.28
1/9/2024,9.29
1/9/2024,9.28
1/9/2024,9.31
1/9/2024,9.3
1/9/2024,9.29
1/9/2024,9.29
1/9/2024,9.27
1/9/2024,9.26
1/9/2024,9.27
1/9/2024,9.27
1/9/2024,9.26
1/9/2024,9.28
1/9/2024,9.27
1/9/2024,9.26
1/9/2024,9.26
1/9/2024,9.25
1/9/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.24
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.24
1/10/2024,9.25
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.25
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.23
1/10/2024,9.23
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.24
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.25
1/10/2024,9.26
1/10/2024,9.26
1/10/2024,9.26
1/10/2024,9.26
1/10/2024,9.27
1/10/2024,9.28
1/10/2024,9.28
1/10/2024,9.29
1/10/2024,9.29
1/10/2024,9.3
1/10/2024,9.31
1/10/2024,9.31
1/10/2024,9.31
1/10/2024,9.31
1/10/2024,9.32
1/10/2024,9.32
1/10/2024,9.32
1/10/2024,9.33
1/10/2024,9.34
1/10/2024,9.34
1/10/2024,9.34
1/10/2024,9.35
